stop_id,stop_code,stop_name,stop_lat,stop_lon
1525,DC0049,Power House Rohini Sec 24,28.726983,77.080267
1526,U03037,Bhogal (Jungpura),28.58465,77.249617
1527,U01607,Modern School Vasant Vihar F Block,28.55995,77.157267
1528,U01752,Satya Niketan Dhaula Kuan,28.588,77.170583
1529,DC4481,Keshav Kunj / Pochan Pur Crossing,28.557084,77.053209
1530,U02516,Kamla Nehru College/Niti Bag,28.55785,77.217533
1531,U02433,Khalsa College,28.694883,77.209683
1532,DC0118,Onida Factory,28.513267,77.297717
1533,DC4435,Dichau Village,28.639764,76.984106
1534,DC3858,Deep Vihar,28.738,77.0829
1535,U02389,Press Enclave,28.5279,77.2079
1536,U01433,Shakur Pur,28.685083,77.144817
1537,U02900,Zoo,28.608422,77.240216
1538,U00989,Hari Nagar Depot,28.624983,77.1022
1539,U99795A,Kanjhawala Chowk (Sarvodya Kanya Vidhyalaya),28.7376,77.008
1540,U00671,Prehladpur School,28.752783,77.075317
1541,U01867,Azadpur,28.7063,77.1795
1542,DC4521,Bajit Pur Xing,28.784999,77.023967
1543,DC4023,Ghumanhera Crossing,28.535283,76.909333
1544,U02124,Alpana Cinema (Model Town Mtr Stn),28.70265,77.19365
1545,U00768,Inder Enclave,28.680933,77.084217
1546,U03174,Kalkaji Mandir (MaaAnandmayeeMarg),28.5479,77.263
1547,U02306,Balmiki Mandir Marg,28.639967,77.204483
1548,U03087,Nehru Place,28.547317,77.254033
1549,U01329,Pittampura RU-Block,28.7077333333333,77.1345666666667
1550,DC4544,Sec 5/8 Narela,28.857128,77.097951
1552,U00836,Palam Colony Flyover,28.513817,77.091417
1554,U03121,Ashram (Hari Nagar),28.574146,77.256836
1555,U03167,Dharam Pura,28.670717,77.261917
1557,DC4066,Virender Nagar / Dilli Haat,28.6232,77.09615
1558,U02240,Meghdoot Bhawan,28.643667,77.201033
1559,U02099,Nanak Piyau / DTC Colony,28.691167,77.192667
1560,U01723,Inderlok Metro Station,28.6715,77.167733
1561,DC4458,Pandwala Khurd,28.562281,76.967398
1562,U03537,Neethi Apartment,28.6312,77.3017
1563,U03193,Seelampur Metro Station,28.67075,77.26545
1564,U01374,B Block New Moti Nagar,28.6635,77.1406
1565,DC3878,Kotla Vihar Phase II,28.648236,77.025586
1566,U99969,Liberty Cinema,28.6599,77.1891
1567,U02602,Lodhi Garden / Mousam Bhawan,28.590167,77.220617
1568,DC3778,Indra Kalyan Vihar,28.523283,77.2756
1569,U03408,Mother Dairy Crossing,28.618933,77.287867
1570,U03475,Govt Model School / Ambedkar Park,28.621733,77.294533
1571,U99949,Rani Bagh,28.68405,77.126083
1572,U03032,Rajeev Nagar,28.7062,77.2506
1573,U02716,ISBT Kashmere Gate (Lothian Road),28.66685,77.229517
1574,U03685,SFS Quarter Gazipur,28.630817,77.316617
1575,U03358,Ansari Health Care,28.5614,77.2836
1576,U03350,Shahdara (Shyam Lal College),28.6736,77.283533
1577,U02087,DDA Flats Lado Sarai,28.529983,77.192133
1578,U99809,Mubarakpur Xing,28.712817,77.027833
1579,U01475,Inder Puri JJ Colony,28.632,77.1491
1580,U02995,Nehru Place Apartments,28.5439,77.2461
1581,DC0115,Madanpur Khadar Crossing,28.529333,77.288417
1582,DC4338,Qutub Vihar Phase-I Kikar Stand,28.578247,77.02915
1583,U02274,Roshnara Road,28.6692,77.2045
1584,U01418,Karampura Terminal,28.660241,77.144044
1585,U01832,Mohan Singh Market,28.5668,77.1762
1586,U03060,C R Park Market II,28.537467,77.252683
1587,U00907,Desu Colony Janak Puri,28.610011,77.095348
1588,U01441,Pitampura ND Block,28.6959166666667,77.14585
1589,NS0253,COD Ring Road,28.612917,77.13735
1590,DC4292,Shakur Pur JJ Colony/ Britannia,28.684178,77.145419
1591,U01888,Moti Bagh 1,28.5804,77.1802
1592,DC4189,Lajpat Nagar (Ring Road),28.564933,77.242883
1593,U01382,Samrat Enclave,28.6853,77.141017
1594,U99942A,Gairison Eng.,28.6054,77.147567
1595,DC0032,Rohini Sec 22/24 Crossing,28.7203,77.069
1596,DC3977,Zafrabad,28.676117,77.271317
1597,U00220,Udaseen Ashram,28.621661,76.98823
1598,U01630,Indian AirLines/Priya Cinema,28.5587,77.158117
1599,DC4212,Shalimar Bagh AE Block,28.708248,77.166422
1600,U01864,Shankar Road,28.6391,77.179017
1601,U01455,Kathuria Public School (Sai Darbar Mandir),28.530983,77.1466
1602,U03551,Badarpur Border,28.493222,77.303353
1603,U03677,Gagan Cinema Wazirabad Road,28.697617,77.316867
1604,U02885,Delhi Gate,28.640767,77.238667
1605,U01010,Tihar Jail,28.6192,77.104417
1606,DC0100,Lodhi Colony,28.5847,77.2247
1607,U00112,Indra Service Station,28.608536,76.958755
1608,U02884,Jama Masjid,28.6508166666667,77.2384666666667
1609,U02706,Vivekanand Marg,28.640867,77.225733
1610,DC4504,Navin Palace,28.627806,76.967351
1611,U00497,Kirari Nahar,28.698817,77.053567
1612,U03395,Nirman Vihar Metro Station,28.63715,77.287067
1613,DC3675,Mangolpuri K Block (Sanjay Gandhi Hospital),28.694702,77.082072
1614,U03711,Dallu Pura,28.60875,77.32005
1615,DC4269,East Guru Angad Nagar,28.64115,77.282733
1616,U00386,Bawana Depot,28.803667,77.028517
1617,DC4518,Sultan Pur Xing,28.75634,77.015384
1618,DC3881,Bamnoli More,28.542449,77.029991
1619,U00013,Issapur Xing,28.57,76.8755
1620,DC4418,Ghuman Hera Village,28.532242,76.92242
1621,DC3732,Sonia Vihar,28.7324,77.246233
1622,U01376,F Block Kirti Nagar,28.651466,77.140817
1623,DC3963,Shri Golok Dham Bijwasan School,28.53355,77.059683
1624,DC3566,Nangli Dairy,28.620133,77.01795
1625,U02974,Police Station Nizamuddin (Dargah),28.591667,77.244633
1626,DC0084,Rampuri Gali No-13,28.5351,77.2592
1629,U02628A,Old Secretariat (Postal Account Office),28.6838833333333,77.2222833333333
1630,U01992,Shastri Nagar A Block,28.672401,77.186038
1631,U01281,Agarsen Hospital,28.6745333333333,77.1348166666667
1632,U02967,Delhi Gate / Ambedkar Stadium Terminal,28.639867,77.2437
1633,U00395,Kakrola Xing,28.6191,77.0314
1634,U99911,Jahangirpuri GT Road,28.7257,77.1628
1635,U01718,Ashok Vihar I Block,28.6853,77.1685
1636,DC4441,Daulat Pur Village,28.546873,76.963232
1637,U02932,Delhi Gate,28.637267,77.240917
1638,DC3904,PS Bawana,28.8066166666667,77.0231166666667
1639,U02887,Tilak Bridge,28.6253,77.2387
1640,U02200,Balti Factory,28.7467,77.1983
1642,U01039,Rohini Depot III,28.695633,77.109033
1643,U02560,Marina,28.6367,77.2183
1644,U99880,Shri Ram Institute,28.681252,77.212361
1645,U01076,Tagore Garden Metro Station / Tatarpur,28.6441,77.1136
1646,U02217,Geetanjali Enclave,28.5308,77.1997
1647,U02502PR,Prithvi Raj Road,28.596483,77.21755
1648,DC3692,A-3 Janak Puri,28.619583,77.079267
1649,DC3715,PSRI,28.5314,77.224183
1650,U01083,Swarg Ashram,28.6308,77.1149
1651,U99775A,Shalimar Bagh Xing,28.7088,77.1746
1652,U03944,Rajouri Garden,28.647738,77.119541
1653,U02297,Saket Metro Sation,28.520467,77.20265
1654,U02471,SJ Airport,28.584467,77.212267
1655,DC4378,TilangPur Kotla,28.649517,77.027167
1656,DC3841,Blood Bank,28.586733,77.11845
1657,U00488,Kiran Garden,28.620619,77.0049268
1658,DC3629,Matiyala Xing,28.605083,77.052383
1659,U01164,Supply Depot,28.606783,77.123367
1660,U03284,Yamuna Vihar Brij Puri,28.702667,77.275333
1661,U00288,Dichau Kalan Depot,28.629367,76.9977
1662,U00481,Rajdhani Park,28.6823,77.0487
1663,U02798,Pushpa Bhawan,28.52815,77.231567
1664,U02073,Prahlad Market,28.6538,77.1907
1665,U99729,Shaheed Park (Bhagat Singh Terminal),28.6351,77.241217
1666,DC3661,Old Seema Puri,28.680817,77.327867
1668,DC3638,NHW 8,28.5695,77.1326
1669,DC0137,Bank,28.5261,77.2736
1670,U02034,Karol Bagh Metro Station,28.6442,77.189
1671,U01338,Vaishali  Enclave / Kapil Vihar,28.6997,77.1371
1672,U03441,MIG Flates Loni Road,28.7004,77.295683
1673,U01285,Palam More,28.5682,77.1298
1674,U01764,Jahangirpuri E-Block,28.7324,77.1713
1675,U03099,Khajuri,28.704617,77.254433
1677,U01399,Karampura Terminal,28.661,77.142383
1678,U03086,Jagjit Nagar,28.686317,77.254567
1679,U01851,Azadpur Terminal,28.7072,77.1783
1680,U02779,Zakir Husain College,28.64115,77.229617
1681,U03300,Welcome Metro Station,28.672783,77.27715
1682,U01047,Hari Nagar Ghanta Ghar,28.624804,77.110518
1683,U02953,DPS / Police Station Nizamuddin(Lodhi Road),28.592933,77.242217
1684,DC3807,Satyawati College,28.69505,77.17952
1685,U02619,Mori Gate Terminal,28.665861,77.222085
1686,DC3761,Yojana Vihar/ Yamuna Sports Complex,28.663317,77.314617
1687,DC3949,Bhagwan Mahavir Hospital,28.687433,77.117117
1688,U02157,East Park Road,28.6508,77.1973
1689,U02139,PTS,28.531317,77.197033
1690,U03542,Ashirwad Apartment,28.6347,77.3022
1691,U00772,Inder Enclave,28.680517,77.084083
1692,U02473,AIIMS Ring Road,28.56915,77.212433
1693,U03073,Nizamuddin Road Bridge,28.603867,77.253667
1694,U00463,Nawada Gaon,28.620007,77.044129
1695,DC4447,Kangan Heri - I,28.548397,76.98869
1696,U03798,Bharti Public School,28.60535,77.333117
1697,U00575,Barwala School,28.759167,77.06275
1698,U02422,Sunheri Masjid/G Block,28.6096,77.2097
1699,DC4424,Pandwala Crossing,28.574027,76.952356
1700,DC4547,Sec 10A Pkt-6,28.849048,77.098446
1701,U01117,Madipur JJ Colony Metro Station,28.676398,77.118204
1702,U00352,Shivam Plywood,28.7352,77.0125833333333
1703,U01425,Moti Nagar,28.658867,77.144183
1704,U02826,Art Gallery,28.61035,77.233517
1705,U99630,Kirari Lal Mandir,28.697668,77.055991
1706,DC0038,Sec-24 Rohini Main Road,28.7271,77.0986
1707,U03462,Maruti,28.5217,77.2937
1708,U00731,Health Centre,28.592067,77.0813
1709,DC4324,Shyam Vihar,28.591403,77.000404
1710,U99894A,Tagore Garden,28.6477,77.1158
1711,U01677,Vasant Kunj Sec-A ILBS,28.5117,77.166767
1712,DC3538,Kiran Garden,28.620317,77.0468
1713,DC3929,Radisson BLU Hotel,28.596067,77.037467
1714,U03045,Bhogal,28.583533,77.250833
1715,DC4318,Chand Nagar,28.645221,77.099156
1716,DC3830,Aditi College,28.794167,77.036633
1717,DC4218,Shalimar Bagh BJ Block,28.712613,77.158747
1718,U00426,Karala Village,28.731583,77.036983
1719,DC4533,Kaushal Devi Netraheen Ashram,28.825479,77.069821
1720,U03515,Mansarovar Park Metro Station,28.675479,77.300119
1721,U00636,SFS Flat Sec-2 Power House,28.600333,77.071483
1722,U03189,Maharani Bagh / Ashram,28.576295,77.264457
1723,U99749A,B-3 Andh Vidyalaya,28.656483,77.108767
1724,U03570,Ras Vihar,28.6253,77.3051
1725,U03651,TELCO Gazipur,28.6409,77.3154
1726,U01175,Metal Forging,28.629,77.122817
1727,DC4132,Kasturba Gandhi Road Crossing,28.62198,77.223683
1728,U00653,Jivan park,28.6195,77.0736
1729,U01064,Rajeev Gandhi Cancer Hospital,28.71725,77.111833
1730,DC4195,Princess Park/ Airforce Noval Office Enclave,28.587302,77.066549
1731,U00913,B Block Mangolpuri,28.6891833333333,77.0954833333333
1732,U01860,Railway Colony (Sardar Patel Marg),28.600783,77.1785
1733,DC0001,Rithala School,28.7150666666667,77.1038666666667
1734,DC4301,Chander Lok,28.688635,77.135279
1735,U99816,Upper Ridge Road,28.63215,77.190017
1736,U02143,Shakti Nagar Nangia Park,28.679846,77.195746
1738,DC0107,Karkardooma Crossing,28.642917,77.2972
1739,U02539,Palika Kendra,28.62875,77.216467
1740,U01222,SPM College,28.6751,77.1281
1741,DC4387,Chanchal Park,28.6463,77.021333
1742,U01139X,Rohini Sec-16 Xing,28.7439,77.1208
1743,DC4341,St Marry School,28.5966333333333,77.14535
1744,U00472,Ranhola Village,28.655779,77.040633
1745,U02483,Vikas Sadan,28.5766,77.2134
1746,U02379,Safdurjung Hospital / AIIMS,28.56725,77.207733
1747,U00598,Uttam Nagar Terminal,28.625517,77.066133
1748,U99621,Samalkha More,28.537967,77.093683
1749,U01739,Vasant Kunj Sec-A Pkt-BC,28.5104,77.169617
1750,U99930ASTL,Indian Oil Station,28.577283,77.108833
1751,DC3698,CRPF Camp Keshopur,28.646361,77.084243
1753,DC3721,Naraina Vihar / Indra Market,28.626533,77.134783
1754,U02863,Lady Shri Ram College,28.5588,77.2371
1755,U02361,Bhai Parmanand Colony,28.7103,77.2086
1757,U01944,New Rajender Nagar,28.6366,77.183683
1758,DC3784,Qutub Minar Metro Sation,28.511733,77.1844
1759,U01086,Kali Mata Mandir,28.6969,77.1154
1760,U03724,Surya Nagar,28.666933,77.321467
1761,DC3678,Safdurjang Enclave,28.566078,77.190996
1762,U02411,Ice Factory,28.666851,77.209097
1763,U99980,Nehru Vihar,28.7116,77.2226
1764,DC4470,Mundhela School II,28.614073,76.895727
1765,U01174,Sai Baba Chowk,28.708817,77.124017
1766,DC4364,Keshav Nagar Mukti Ashram,28.779253,77.179936
1767,U00957,Shahbad Dairy A Block,28.7459,77.0985
1769,U01257,Mayapuri Chowk (Ring Road),28.638567,77.129883
1770,U03257,Bharat Nagar Crossing,28.5619,77.2723
1771,U99852A,Unani Hospital / Okhla Ext Thokar 3,28.558951,77.296058
1772,U01061,Shahbad Gaon,28.745283,77.111267
1774,U02293Z,Kendriya Terminal,28.6173,77.204
1775,DC4012,Malikpur Crossing,28.552433,76.907767
1776,DC0021,Geeta Colony Road Crossing,28.6512,77.2525
1777,DC3989,Shiv Mandir,28.6898,77.283783
1778,DC3966,Kapashera More,28.530683,77.086417
1779,DC4507,Surehra Village,28.5985889521003,76.9363090139898
1780,DC3870,BrahmPuri Colony,28.652115,77.032597
1781,DC4530,Jain Shukla Mandir,28.81186,77.053907
1782,U03161,Tughlaqabad Extension,28.5256,77.261
1783,DC0104,Surya Niketan,28.655617,77.310417
1784,U02025,Dev Nagar / Khalsa College,28.6553,77.1883
1785,U02893,Subhash Park,28.649317,77.23935
1786,U03634,Bank Colony,28.698,77.3115
1787,U00820,C2B Janakpuri,28.621222,77.088818
1788,DC3555,Jharoda Crossing / Nazafgarh Terminal,28.613678,76.980212
1789,U01879,RK Puram Sec-1,28.5643,77.1798
1790,U00993,St Xavier School,28.7455,77.1027
1791,U02973,ITO,28.627983,77.244433
1792,U00696,Dwarka Puri,28.607483,77.078267
1793,U03080,Kartar Nagar,28.68945,77.254167
1794,U02597,Firoz Shah Road,28.6208,77.2206
1795,U01779,JA Block Ashok Vihar,28.686767,77.172517
1796,U03095,Tara Apartments Terminal,28.523883,77.2552
1797,U01524,Pandav Nagar,28.650133,77.15335
1798,U03290,Okhla Tank,28.548383,77.276583
1799,DC3601,Mukarba Chowk,28.73475,77.155867
1800,U02860,Ishpat Bhawan,28.5924,77.23675
1801,U00527SMPX,Bharthal Under Pass,28.5476333333333,77.05735
1802,DC4381,BakkarWala Crossing,28.64335,77.016067
1803,DC3744,Gatta Factory Sonia Vihar,28.72945,77.24565
1804,DC4304,Lok Vihar,28.692995,77.134923
1805,DC3767,Christian Kabristan,28.730367,77.190083
1807,U00730,District Centre Outer Ring Road,28.6334,77.0811
1808,U00167,Prem Nursery,28.610333,76.9713
1809,DC3532,Bhagini Nivedita College,28.617904,76.931464
1810,DC3781,CRPF Camp Okhla Phase 1,28.528783,77.270333
1811,U02667,Lodhi Colony Market,28.584567,77.223367
1812,U02413,Panchsheel Club,28.546,77.2093
1813,U03743,Kondali Old,28.612978,77.322856
1814,U02722,Ambedkar Nagar Terminal,28.515588,77.22728
1815,DC4069,Sir Ganga Ram Hospital,28.63894,77.18816
1816,U02324,Rani Jhansi Road Jhande Walan,28.6456,77.205
1817,U99613,Shivam Plywood,28.735453,77.012023
1818,U01026,DA Block Hari Nagar,28.6251,77.106867
1819,U02828,Patiala House,28.6166,77.2338
1821,U03457,Radheypuri,28.654,77.2925
1822,U99798A,Radha Swami Satsang,28.7339833333333,77.02075
1823,U01787,R-Block Rajendra Nagar,28.6328,77.173
1824,U00632,Mahaveer Enclave Part II  and  III,28.603617,77.07105
1825,U00684,Prehladpur School,28.75305,77.07475
1826,U00459,Dwarka Sec 3-4,28.602633,77.043217
1827,U02065,Prahlad Market,28.6539,77.1909
1829,U99823,Mayapuri Depot,28.63685,77.12835
1830,U01840,Jahangir Puri Outer Ring Road,28.7346,77.176533
1831,U02128,Nauroji Nagar,28.569633,77.195533
1832,DC4155,M Block Sarojini Nagar,28.578472,77.189692
1833,U99922,St Stephen Hospital,28.6671,77.2149
1834,U01574,Prem Bari Pull,28.700267,77.158283
1835,U02019,R K Puram Sec-2,28.561567,77.188233
1836,U02948,Shastri Park Metro Depot,28.673433,77.241183
1837,U01581,Shadipur Metro Station,28.6515,77.1587
1838,U03379,Ganesh Nagar,28.621017,77.285233
1839,U00776,Janakpuri East Metro Station/ Nangli Zalib,28.633,77.0857
1840,DC3844,CPRTI/ Delhi Jal Board,28.63715,77.1924
1841,U01781,New Sabzi Mandi,28.7146,77.1724
1842,U03589,GTB Hospital Xing,28.6898,77.3066
1843,U03674,Super Bazar,28.613567,77.316317
1844,U02198,Guru Govind Singh Marg,28.655517,77.198983
1845,U01617,NASC Dasghara,28.6255,77.1621
1846,DC3704,Krishi Bhawan,28.617467,77.213083
1847,U02805,ISBT Maharana Pratap Bus Terminal,28.66872818,77.23190647
1848,U02519,Hauj Rani,28.5297,77.2158
1849,DC4241,Surya Nagar,28.667917,77.321283
1850,U02650,Ajmeri Gate / Kamla Market,28.644519,77.223625
1851,DC3578,Shastri Park Pusta Road,28.674017,77.256133
1852,U01448,Pitampura ND Block,28.6954,77.1461
1853,DC4570,Prem Piyau,28.765949,77.016532
1854,DC3907,C Block Mangol Puri,28.692483,77.09145
1855,DC4593,PWD Office / Aruna Nagar Ring Road,28.70253,77.22733
1856,U03466,Prehlad Pur,28.5,77.294633
1857,U02708,Akbar Road,28.610633,77.22595
1858,U03201,Bala Sahib Gurudwara,28.5812,77.266
1859,U03023,IP Depot Metro Station,28.6202,77.2485
1860,DC4029,Mitraon Village (Kair Village Road),28.608446,76.944717
1861,DC3641,Palam Airport Bypass,28.569417,77.123317
1862,U02581,Eastern Court,28.6239,77.219
1863,U03793,Dilshad Garden Depot Cluster,28.685545,77.331211
1864,U00849,Meera Bagh,28.659,77.091483
1865,U03155,Rampuri Gali No 13,28.53475,77.2601
1866,U02734,Siri Fort Road,28.55355,77.228117
1867,U00974,Sagarpur Vashisht Park,28.6092,77.1011
1868,DC0087,Raghubir Nagar F Block,28.65235,77.106567
1869,U99919,Humayun Road,28.603333,77.2272
1870,DC4115,St. Lawrence School,28.65235,77.269317
1871,DC4367,Aman Puri,28.673083,77.05975
1872,U03211,DDA Kalkaji Extension,28.527,77.267
1873,DC4344,Amrohi More,28.574383,77.05115
1874,U00462,Agar Nagar,28.7032,77.04415
1875,DC4152,Radisson Hotel / Mahipal Pur Crossing,28.545933,77.1232
1876,U03519,Badarpur M B Road,28.49935,77.29915
1877,DC4321,Khayala Colony Terminal,28.652202,77.095739
1878,DC4298,Mahindra Park Road No-44,28.684076,77.136129
1879,U02147,Talkatora Stadium,28.626217,77.196417
1880,U00440,MRV School Sec 13 Dwarka,28.604,77.039
1881,U00587,Begumpur,28.7216833333333,77.065
1882,U02720,Shahjahan Road UPSC,28.6074,77.226933
1883,U02032,Gulabi Bagh,28.675,77.1883
1885,U01230,Mayapuri Depot,28.636933,77.1289
1886,U02656,Police Station Timarpur,28.707017,77.223917
1887,U03504,Onida Factory,28.513183,77.297783
1888,U00612,Police Station Vikaspuri,28.63145,77.068767
1889,U00557,Barwala Village,28.7604,77.060533
1890,U02149,Dr. RML Hospital,28.6224666666667,77.19665
1891,U03223,Seelam Pur Metro Mall,28.670962,77.268275
1892,U00443,Karala School,28.7308166666667,77.0396666666667
1893,DC4444,Shikar Pur Crossing,28.545445,76.965281
1894,U03999A,Holy Family Hospital,28.5604,77.273
1895,U02208,Shakti Nagar,28.6804,77.1993
1896,U01899,ISTM,28.552283,77.181167
1897,U03697,National Highway 24 Crossing,28.6272,77.318217
1898,U02444,Red Cross Road,28.618035,77.210453
1899,U03307,Laxmi Nagar,28.6313,77.2789
1900,DC4052,Krishna Marg Kardam Puri,28.696783,77.28195
1901,DC4198,NHAI Building/ Dwarka Sec-10 Metro Station,28.579068,77.059118
1902,DC4590,Raksha Vigyan Kendra / Metcalf House,28.68341,77.22923
1903,U03421,Madanpur Khadar Crossing,28.52965,77.287933
1904,DC4490,S.Sr. Kanya Vidhyalaya,28.646696,76.955883
1905,U01181,Chhawani Hospital,28.59857,77.12434
1906,U02645,Statesman House,28.6306,77.2238
1907,U02093,Lado Sarai (Crossing),28.522833,77.19185
1908,U03812A,Mayur Vihar Ph-III,28.614033,77.33735
1909,U99829,Samalka Village,28.534183,77.090267
1910,U99743Z,Sheikh Sarai Ph-II,28.5336,77.232
1911,DC3910,BE Block Hari Nagar/ESI Dispensary,28.6274,77.121683
1912,U02532,Gandhi Vihar,28.7221,77.2161333333333
1913,U00920,Shahbad Dairy,28.7465,77.096
1915,U02633,Gopal Pur Crossing / Jagatpur Crossing,28.7196,77.2228
1916,DC3887,Pochan Pur Village,28.5589,77.043833
1917,U02397,Azad Market,28.6643,77.2081
1918,DC3595,ISBT Bridge,28.669383,77.229183
1919,U00303,Sir Chhotu Ram Polytechnic,28.70675,77.001217
1920,U00876,Janak Cinema,28.610936,77.093097
1921,U01081,Rohini Depot 1 Sec 6 (Ambedkar Hospital),28.7158,77.113983
1922,DC4467,Mundhela Kalan Village,28.609734,76.893466
1923,U02350,GTB Nagar,28.6982666666667,77.20665
1924,DC4075,Nathu Colony,28.689611,77.30123
1925,DC3681,Gazi Pur Dairy Farm,28.620867,77.32055
1926,U01343,Badli Railway Staion,28.7453,77.137333
1927,DC3635,Palam Airport Bypass,28.56955,77.123533
1928,U01252,Madhuban Chowk,28.7028,77.1302
1929,U03061,Rajdoot Hotel,28.5825,77.2527
1930,U03411,B R Ambedkar College (Loni Road Xing),28.7015,77.2882
1932,U01821,R K Puram Nab,28.56102,77.17573
1933,DC0018,Azad Pur Terminal,28.707535,77.178192
1934,DC0041,Sec-24 Rohini Main Road,28.727,77.0984
1935,U01458IP,Inderpuri Krishi Kunj,28.637749,77.146347
1936,U01603,Vasant Kunj Sec-D/3-4,28.5172,77.16075
1937,DC3992,Zafrabad School,28.683533,77.27525
1938,U01453,Samaypur School,28.743983,77.143
1939,U01965BN,Bharat Nagar Crossing/Sri Nagar Colony,28.681,77.1847
1940,U02675,Ravindra Nagar,28.598467,77.225
1941,U00361,Shiv Shankar Dharam Kanta,28.6837,77.0117
1942,U02258,IIT Gate,28.5462,77.2025
1943,U01055,Hari Nagar Ghanta Ghar,28.62455,77.11095
1944,U01513,Mukarba Chowk,28.732567,77.152
1945,DC0070,KrishiBhawan/RailBhawanMetroStation,28.615,77.2124
1946,DC3658,Daya Basti Flyover,28.6665,77.170033
1947,U00545,Aman Puri,28.673183,77.0597
1948,U01960,R K Puram Sec-3,28.5567,77.1845
1949,DC3804,Shahdara Terminal,28.6745,77.28685
1950,DC4450,Rishal Vihar,28.553617,76.992947
1952,U02628,Old Secretariat (Postal Account Office),28.6837833333333,77.22215
1953,U01491,Ram Pura,28.671883,77.153033
1954,DC4235,PS Vivek Vihar,28.666583,77.307017
1955,DC3932,Bodhik Sampda Bhawan,28.597833,77.026167
1956,U02880,Defence Colony (Lajpat Nagar Mtr Stn),28.573217,77.237783
1957,U02299,Dhakka Village,28.7087,77.2045
1958,DC4258,C6 B Janakpuri,28.613283,77.098533
1959,U01110,Engg College Shahbad,28.744933,77.117533
1960,DC3741,Sabhapur More,28.75015,77.243933
1961,U01625,Dhaula Kuan,28.592987,77.162867
1962,U02891,Gupta Market,28.565133,77.2397
1963,U01858,Andheria Bagh More,28.509433,77.17875
1964,U99808A,Madanpur Dabas,28.716406,77.02804
1965,U03564,Himalaya Apartment,28.6322,77.3047
1966,U03430,Hans Apartment,28.6582,77.29
1967,U02428,Begumpur,28.536933,77.209867
1968,U03770,DLF More,28.6929,77.3272
1969,U01532,Sanjay Gandhi Transport Nagar,28.7402,77.154
1970,U01511,Campa Cola,28.661933,77.1519
1971,U01633,Dhaula Kuan,28.598683,77.1632
1972,U00322,Desu Sub Station,28.7232166666667,77.0044833333333
1973,DC4215,Shalimar Bagh BH Block,28.71536,77.156967
1974,U02063,Kalyan Vihar Terminal,28.693735,77.199108
1975,U02809,Sheikh Sarai Phase 2,28.5325,77.2319
1976,U00627,Vikas Puri Crossing,28.626981,77.070541
1977,U02798PB,Pushpa Bhawan,28.527867,77.231317
1978,U03072Z,DB College,28.539117,77.253733
1979,DC4158,Chanakya Bhawan,28.583514,77.192146
1980,U02152,Burari Crossing,28.7285,77.197383
1981,U01853,Aradhana Enclave,28.574567,77.17855
1982,DC4384,Baprola School,28.638417,77.007883
1983,U01793,RK Puram Sec-12(Sangam Cinema),28.5736,77.1735
1984,U02286,Police Station Roop Nagar / Banglow Road,28.684821,77.203792
1985,U00679,Dholi Piao,28.629,77.076367
1986,U03007P,Indira Gandhi Stadium,28.6336,77.2469
1987,U02261,Guru Govind Singh Crossing (Faiz Road),28.653016,77.202409
1988,U00796,Budh Vihar,28.704333,77.086917
1989,U03342,Pusta Crossing / Akhardham Temple,28.6124,77.2823
1990,U02849,Yamuna Bazar / GGS Universicy,28.664783,77.235467
1991,U02564,Marina,28.6369,77.2185
1992,U01806,N.P.L Colony,28.6379,77.1744
1993,U03539,Kotla Village,28.6132,77.302
1995,U03321,Prem Nagar,28.5044,77.2793
1996,U03050,Kalkaji B-Block,28.5435,77.2515
1997,U02833,Kouria Bridge,28.6601,77.2344
1998,U03157,Rainy Well,28.6283,77.260633
1999,DC4238,PS Vivek Vihar,28.666733,77.307017
2000,DC3575,ISBT Bridge,28.669367,77.22855
2001,U03614,Telephone Exchange,28.676067,77.30925
2002,U02555,Claridges Hotel,28.602517,77.217783
2003,DC4261,Ramleela Ground Geeta Colony,28.654567,77.274817
2004,U02077,Laxmi Vihar,28.7600333333333,77.1910166666667
2005,U01318,Shastri Bazar,28.5965,77.1358
2006,DC4573,SDM Court Kanjhawala,28.740506,77.009554
2007,U03399,Sarita Vihar,28.53225,77.287133
2008,DC4112,Jheel Terminal,28.658667,77.272233
2009,DC4361,Ibrahim Pur More,28.775565,77.179417
2010,DC3969,Shri Golok Dham Bijwasan School,28.533517,77.059567
2011,U01079,Janak Setu,28.6107,77.1139
2012,U99876,Dariyapur Kalan School,28.8089833333333,77.0150333333333
2013,DC3724,Gurudwara Nanak Sar,28.710233,77.241367
2014,U01287,Naraina Vihar,28.625783,77.134167
2015,U00962,Mangol Puri B Block,28.69005,77.0965166666667
2016,U02004,Telephone Exchange,28.6971,77.1869
2017,U03004,Gandhi Darshan,28.636883,77.246683
2018,U01768,Vasant Vihar Depot,28.558333,77.17215
2019,U02748,Baroda House,28.617358,77.228653
2020,DC0090,Raghubir Nagar Gurudwara A Block,28.6553333333333,77.1135666666667
2021,U03364,Central Workshop II,28.516367,77.2836
2022,U03647,Dilshad Garden GT Road,28.675883,77.3118
2023,U00795,Chhath Park Mangol Puri,28.692583,77.086783
2024,U01305,Naraina Vihar / Indra Market,28.626883,77.135333
2025,U02302,Aurobindo College,28.5326,77.2046
2026,DC0101,Shreshtha Vihar,28.65945,77.318483
2027,DC4032,Radha Swami Satsang,28.620583,77.307117
